1	249250621	3276732	0
2	243199373	3124509	0
3	198022430	2450419	0
4	191154276	2132195	0
5	180915260	2229498	0
6	171115067	2294763	0
7	159138663	2115285	0
8	146364022	1937377	0
9	141213431	1701680	0
10	135534747	2133988	0
11	135006516	1849929	0
12	133851895	1809633	0
13	115169878	1115081	0
14	107349540	1207545	0
15	102531392	1222639	0
16	90354753	1461904	0
17	81195210	1387919	0
18	78077248	1001234	0
19	59128983	1136260	0
20	63025520	1027797	0
21	48129895	523992	0
22	51304566	725122	0
X	155270560	1015608	0
Y	59373566	521340	0
MT	16569	13551	0
GL000207.1	4262	30	0
GL000226.1	15008	42807	0
GL000229.1	19913	1005	0
GL000231.1	27386	1221	0
GL000210.1	27682	182	0
GL000239.1	33824	903	0
GL000235.1	34474	967	0
GL000201.1	36148	140	0
GL000247.1	36422	620	0
GL000245.1	36651	659	0
GL000197.1	37175	221	0
GL000203.1	37498	274	0
GL000246.1	38154	244	0
GL000249.1	38502	177	0
GL000196.1	38914	253	0
GL000248.1	39786	273	0
GL000244.1	39929	353	0
GL000238.1	39939	218	0
GL000202.1	40103	406	0
GL000234.1	40531	4148	0
GL000232.1	40652	3038	0
GL000206.1	41001	144	0
GL000240.1	41933	726	0
GL000236.1	41934	425	0
GL000241.1	42152	1150	0
GL000243.1	43341	1916	0
GL000242.1	43523	431	0
GL000230.1	43691	232	0
GL000237.1	45867	1526	0
GL000233.1	45941	351	0
GL000204.1	81310	606	0
GL000198.1	90085	2124	0
GL000208.1	92689	5337	0
GL000191.1	106433	997	0
GL000227.1	128374	830	0
GL000228.1	129120	11781	0
GL000214.1	137718	9854	0
GL000221.1	155397	2959	0
GL000209.1	159169	648	0
GL000218.1	161147	3153	0
GL000220.1	161802	102081	0
GL000213.1	164239	685	0
GL000211.1	166566	2198	0
GL000199.1	169874	57795	0
GL000217.1	172149	1921	0
GL000216.1	172294	23588	0
GL000215.1	172545	676	0
GL000205.1	174588	3764	0
GL000219.1	179198	3905	0
GL000224.1	179693	8464	0
GL000223.1	180455	1455	0
GL000195.1	182896	3917	0
GL000212.1	186858	3916	0
GL000222.1	186861	3410	0
GL000200.1	187035	808	0
GL000193.1	189789	4347	0
GL000194.1	191469	3968	0
GL000225.1	211173	42633	0
GL000192.1	547496	4706	0
*	0	0	0
