1	249250621	1444580	0
2	243199373	1348499	0
3	198022430	1067067	0
4	191154276	956295	0
5	180915260	965860	0
6	171115067	974676	0
7	159138663	936328	0
8	146364022	826469	0
9	141213431	731301	0
10	135534747	959202	0
11	135006516	786705	0
12	133851895	797490	0
13	115169878	483369	0
14	107349540	524489	0
15	102531392	519326	0
16	90354753	638288	0
17	81195210	604563	0
18	78077248	422959	0
19	59128983	511641	0
20	63025520	424937	0
21	48129895	221546	0
22	51304566	293817	0
X	155270560	787694	0
Y	59373566	69469	0
MT	16569	95128	0
GL000207.1	4262	22	0
GL000226.1	15008	22706	0
GL000229.1	19913	513	0
GL000231.1	27386	518	0
GL000210.1	27682	73	0
GL000239.1	33824	499	0
GL000235.1	34474	549	0
GL000201.1	36148	55	0
GL000247.1	36422	287	0
GL000245.1	36651	308	0
GL000197.1	37175	92	0
GL000203.1	37498	102	0
GL000246.1	38154	126	0
GL000249.1	38502	115	0
GL000196.1	38914	124	0
GL000248.1	39786	109	0
GL000244.1	39929	145	0
GL000238.1	39939	109	0
GL000202.1	40103	164	0
GL000234.1	40531	1660	0
GL000232.1	40652	1470	0
GL000206.1	41001	63	0
GL000240.1	41933	381	0
GL000236.1	41934	234	0
GL000241.1	42152	441	0
GL000243.1	43341	838	0
GL000242.1	43523	238	0
GL000230.1	43691	279	0
GL000237.1	45867	836	0
GL000233.1	45941	320	0
GL000204.1	81310	244	0
GL000198.1	90085	640	0
GL000208.1	92689	1903	0
GL000191.1	106433	563	0
GL000227.1	128374	435	0
GL000228.1	129120	4922	0
GL000214.1	137718	3275	0
GL000221.1	155397	1470	0
GL000209.1	159169	363	0
GL000218.1	161147	1632	0
GL000220.1	161802	59977	0
GL000213.1	164239	329	0
GL000211.1	166566	1047	0
GL000199.1	169874	23870	0
GL000217.1	172149	830	0
GL000216.1	172294	16441	0
GL000215.1	172545	342	0
GL000205.1	174588	1500	0
GL000219.1	179198	1184	0
GL000224.1	179693	3208	0
GL000223.1	180455	850	0
GL000195.1	182896	1657	0
GL000212.1	186858	1070	0
GL000222.1	186861	1785	0
GL000200.1	187035	523	0
GL000193.1	189789	1337	0
GL000194.1	191469	1804	0
GL000225.1	211173	22771	0
GL000192.1	547496	2295	0
*	0	0	0
