1	249250621	1424696	0
2	243199373	1308746	0
3	198022430	1028793	0
4	191154276	886125	0
5	180915260	932238	0
6	171115067	947475	0
7	159138663	919910	0
8	146364022	790607	0
9	141213431	728658	0
10	135534747	867152	0
11	135006516	771693	0
12	133851895	782575	0
13	115169878	467087	0
14	107349540	519683	0
15	102531392	529021	0
16	90354753	621119	0
17	81195210	644192	0
18	78077248	412861	0
19	59128983	553649	0
20	63025520	434644	0
21	48129895	221837	0
22	51304566	324759	0
X	155270560	736408	0
Y	59373566	46112	0
MT	16569	135277	0
GL000207.1	4262	22	0
GL000226.1	15008	10174	0
GL000229.1	19913	509	0
GL000231.1	27386	570	0
GL000210.1	27682	68	0
GL000239.1	33824	412	0
GL000235.1	34474	453	0
GL000201.1	36148	57	0
GL000247.1	36422	282	0
GL000245.1	36651	296	0
GL000197.1	37175	139	0
GL000203.1	37498	145	0
GL000246.1	38154	132	0
GL000249.1	38502	125	0
GL000196.1	38914	145	0
GL000248.1	39786	112	0
GL000244.1	39929	181	0
GL000238.1	39939	145	0
GL000202.1	40103	168	0
GL000234.1	40531	1463	0
GL000232.1	40652	963	0
GL000206.1	41001	64	0
GL000240.1	41933	345	0
GL000236.1	41934	243	0
GL000241.1	42152	441	0
GL000243.1	43341	908	0
GL000242.1	43523	248	0
GL000230.1	43691	212	0
GL000237.1	45867	734	0
GL000233.1	45941	252	0
GL000204.1	81310	289	0
GL000198.1	90085	553	0
GL000208.1	92689	1375	0
GL000191.1	106433	519	0
GL000227.1	128374	388	0
GL000228.1	129120	7153	0
GL000214.1	137718	3366	0
GL000221.1	155397	1296	0
GL000209.1	159169	297	0
GL000218.1	161147	1316	0
GL000220.1	161802	34134	0
GL000213.1	164239	311	0
GL000211.1	166566	1048	0
GL000199.1	169874	11969	0
GL000217.1	172149	1070	0
GL000216.1	172294	8415	0
GL000215.1	172545	304	0
GL000205.1	174588	1176	0
GL000219.1	179198	1019	0
GL000224.1	179693	3186	0
GL000223.1	180455	872	0
GL000195.1	182896	1395	0
GL000212.1	186858	1111	0
GL000222.1	186861	2199	0
GL000200.1	187035	423	0
GL000193.1	189789	1500	0
GL000194.1	191469	2272	0
GL000225.1	211173	15858	0
GL000192.1	547496	2156	0
*	0	0	0
