1	249250621	1519972	0
2	243199373	1436042	0
3	198022430	1134314	0
4	191154276	988237	0
5	180915260	1025526	0
6	171115067	1052052	0
7	159138663	984798	0
8	146364022	888519	0
9	141213431	784996	0
10	135534747	996986	0
11	135006516	847039	0
12	133851895	840900	0
13	115169878	514863	0
14	107349540	556639	0
15	102531392	561629	0
16	90354753	664038	0
17	81195210	639101	0
18	78077248	460732	0
19	59128983	529564	0
20	63025520	472767	0
21	48129895	239561	0
22	51304566	331784	0
X	155270560	475435	0
Y	59373566	239705	0
MT	16569	11009	0
GL000207.1	4262	14	0
GL000226.1	15008	19330	0
GL000229.1	19913	397	0
GL000231.1	27386	536	0
GL000210.1	27682	59	0
GL000239.1	33824	420	0
GL000235.1	34474	449	0
GL000201.1	36148	68	0
GL000247.1	36422	289	0
GL000245.1	36651	298	0
GL000197.1	37175	85	0
GL000203.1	37498	90	0
GL000246.1	38154	128	0
GL000249.1	38502	111	0
GL000196.1	38914	107	0
GL000248.1	39786	124	0
GL000244.1	39929	124	0
GL000238.1	39939	95	0
GL000202.1	40103	132	0
GL000234.1	40531	1665	0
GL000232.1	40652	1151	0
GL000206.1	41001	61	0
GL000240.1	41933	371	0
GL000236.1	41934	208	0
GL000241.1	42152	434	0
GL000243.1	43341	834	0
GL000242.1	43523	209	0
GL000230.1	43691	211	0
GL000237.1	45867	733	0
GL000233.1	45941	293	0
GL000204.1	81310	287	0
GL000198.1	90085	813	0
GL000208.1	92689	1644	0
GL000191.1	106433	508	0
GL000227.1	128374	377	0
GL000228.1	129120	5721	0
GL000214.1	137718	4341	0
GL000221.1	155397	1378	0
GL000209.1	159169	288	0
GL000218.1	161147	1139	0
GL000220.1	161802	28834	0
GL000213.1	164239	274	0
GL000211.1	166566	958	0
GL000199.1	169874	16973	0
GL000217.1	172149	1039	0
GL000216.1	172294	13606	0
GL000215.1	172545	281	0
GL000205.1	174588	1494	0
GL000219.1	179198	807	0
GL000224.1	179693	2603	0
GL000223.1	180455	754	0
GL000195.1	182896	1577	0
GL000212.1	186858	1484	0
GL000222.1	186861	1521	0
GL000200.1	187035	444	0
GL000193.1	189789	1367	0
GL000194.1	191469	1900	0
GL000225.1	211173	22590	0
GL000192.1	547496	2033	0
*	0	0	0
