1	249250621	498110	0
2	243199373	447209	0
3	198022430	347843	0
4	191154276	297546	0
5	180915260	315938	0
6	171115067	324647	0
7	159138663	315174	0
8	146364022	273039	0
9	141213431	249248	0
10	135534747	308479	0
11	135006516	268908	0
12	133851895	268286	0
13	115169878	156834	0
14	107349540	178268	0
15	102531392	183334	0
16	90354753	225178	0
17	81195210	221339	0
18	78077248	142869	0
19	59128983	188850	0
20	63025520	155067	0
21	48129895	76966	0
22	51304566	116951	0
X	155270560	151838	0
Y	59373566	89896	0
MT	16569	76686	0
GL000207.1	4262	8	0
GL000226.1	15008	3335	0
GL000229.1	19913	127	0
GL000231.1	27386	166	0
GL000210.1	27682	35	0
GL000239.1	33824	178	0
GL000235.1	34474	177	0
GL000201.1	36148	19	0
GL000247.1	36422	127	0
GL000245.1	36651	93	0
GL000197.1	37175	38	0
GL000203.1	37498	23	0
GL000246.1	38154	34	0
GL000249.1	38502	41	0
GL000196.1	38914	42	0
GL000248.1	39786	49	0
GL000244.1	39929	73	0
GL000238.1	39939	42	0
GL000202.1	40103	75	0
GL000234.1	40531	587	0
GL000232.1	40652	394	0
GL000206.1	41001	26	0
GL000240.1	41933	115	0
GL000236.1	41934	76	0
GL000241.1	42152	137	0
GL000243.1	43341	342	0
GL000242.1	43523	72	0
GL000230.1	43691	76	0
GL000237.1	45867	264	0
GL000233.1	45941	88	0
GL000204.1	81310	77	0
GL000198.1	90085	228	0
GL000208.1	92689	448	0
GL000191.1	106433	150	0
GL000227.1	128374	134	0
GL000228.1	129120	2950	0
GL000214.1	137718	1273	0
GL000221.1	155397	453	0
GL000209.1	159169	101	0
GL000218.1	161147	407	0
GL000220.1	161802	11304	0
GL000213.1	164239	86	0
GL000211.1	166566	316	0
GL000199.1	169874	4623	0
GL000217.1	172149	327	0
GL000216.1	172294	4662	0
GL000215.1	172545	92	0
GL000205.1	174588	358	0
GL000219.1	179198	381	0
GL000224.1	179693	1016	0
GL000223.1	180455	284	0
GL000195.1	182896	418	0
GL000212.1	186858	467	0
GL000222.1	186861	799	0
GL000200.1	187035	145	0
GL000193.1	189789	411	0
GL000194.1	191469	725	0
GL000225.1	211173	8611	0
GL000192.1	547496	701	0
*	0	0	0
