1	249250621	115906	0
2	243199373	104205	0
3	198022430	84316	0
4	191154276	74324	0
5	180915260	74486	0
6	171115067	76515	0
7	159138663	77430	0
8	146364022	61796	0
9	141213431	58837	0
10	135534747	68167	0
11	135006516	60298	0
12	133851895	66979	0
13	115169878	37356	0
14	107349540	42957	0
15	102531392	42935	0
16	90354753	51410	0
17	81195210	56318	0
18	78077248	32158	0
19	59128983	50626	0
20	63025520	32810	0
21	48129895	17208	0
22	51304566	24729	0
X	155270560	57946	0
Y	59373566	10869	0
MT	16569	554	0
GL000207.1	4262	2	0
GL000226.1	15008	481	0
GL000229.1	19913	23	0
GL000231.1	27386	36	0
GL000210.1	27682	6	0
GL000239.1	33824	58	0
GL000235.1	34474	35	0
GL000201.1	36148	4	0
GL000247.1	36422	29	0
GL000245.1	36651	29	0
GL000197.1	37175	8	0
GL000203.1	37498	10	0
GL000246.1	38154	11	0
GL000249.1	38502	8	0
GL000196.1	38914	17	0
GL000248.1	39786	12	0
GL000244.1	39929	9	0
GL000238.1	39939	8	0
GL000202.1	40103	16	0
GL000234.1	40531	63	0
GL000232.1	40652	62	0
GL000206.1	41001	8	0
GL000240.1	41933	30	0
GL000236.1	41934	21	0
GL000241.1	42152	27	0
GL000243.1	43341	70	0
GL000242.1	43523	32	0
GL000230.1	43691	13	0
GL000237.1	45867	76	0
GL000233.1	45941	22	0
GL000204.1	81310	12	0
GL000198.1	90085	47	0
GL000208.1	92689	73	0
GL000191.1	106433	87	0
GL000227.1	128374	42	0
GL000228.1	129120	472	0
GL000214.1	137718	213	0
GL000221.1	155397	128	0
GL000209.1	159169	27	0
GL000218.1	161147	143	0
GL000220.1	161802	2667	0
GL000213.1	164239	28	0
GL000211.1	166566	81	0
GL000199.1	169874	472	0
GL000217.1	172149	63	0
GL000216.1	172294	974	0
GL000215.1	172545	36	0
GL000205.1	174588	57	0
GL000219.1	179198	72	0
GL000224.1	179693	148	0
GL000223.1	180455	127	0
GL000195.1	182896	82	0
GL000212.1	186858	108	0
GL000222.1	186861	136	0
GL000200.1	187035	89	0
GL000193.1	189789	73	0
GL000194.1	191469	125	0
GL000225.1	211173	1535	0
GL000192.1	547496	169	0
*	0	0	0
