1	249250621	1096138	0
2	243199373	1003472	0
3	198022430	789907	0
4	191154276	653126	0
5	180915260	719663	0
6	171115067	747452	0
7	159138663	687156	0
8	146364022	628975	0
9	141213431	568844	0
10	135534747	689230	0
11	135006516	616251	0
12	133851895	595376	0
13	115169878	356010	0
14	107349540	401096	0
15	102531392	413836	0
16	90354753	484839	0
17	81195210	481227	0
18	78077248	328578	0
19	59128983	401679	0
20	63025520	357485	0
21	48129895	172278	0
22	51304566	265467	0
X	155270560	302433	0
Y	59373566	144760	0
MT	16569	23809	0
GL000207.1	4262	12	0
GL000226.1	15008	9081	0
GL000229.1	19913	256	0
GL000231.1	27386	395	0
GL000210.1	27682	45	0
GL000239.1	33824	276	0
GL000235.1	34474	227	0
GL000201.1	36148	39	0
GL000247.1	36422	147	0
GL000245.1	36651	168	0
GL000197.1	37175	79	0
GL000203.1	37498	56	0
GL000246.1	38154	71	0
GL000249.1	38502	67	0
GL000196.1	38914	79	0
GL000248.1	39786	75	0
GL000244.1	39929	122	0
GL000238.1	39939	74	0
GL000202.1	40103	115	0
GL000234.1	40531	1599	0
GL000232.1	40652	937	0
GL000206.1	41001	36	0
GL000240.1	41933	193	0
GL000236.1	41934	129	0
GL000241.1	42152	257	0
GL000243.1	43341	624	0
GL000242.1	43523	158	0
GL000230.1	43691	89	0
GL000237.1	45867	481	0
GL000233.1	45941	133	0
GL000204.1	81310	198	0
GL000198.1	90085	424	0
GL000208.1	92689	910	0
GL000191.1	106433	312	0
GL000227.1	128374	211	0
GL000228.1	129120	5050	0
GL000214.1	137718	2159	0
GL000221.1	155397	892	0
GL000209.1	159169	260	0
GL000218.1	161147	875	0
GL000220.1	161802	24699	0
GL000213.1	164239	157	0
GL000211.1	166566	643	0
GL000199.1	169874	7937	0
GL000217.1	172149	790	0
GL000216.1	172294	5488	0
GL000215.1	172545	173	0
GL000205.1	174588	868	0
GL000219.1	179198	653	0
GL000224.1	179693	2048	0
GL000223.1	180455	513	0
GL000195.1	182896	823	0
GL000212.1	186858	870	0
GL000222.1	186861	1370	0
GL000200.1	187035	289	0
GL000193.1	189789	1105	0
GL000194.1	191469	1582	0
GL000225.1	211173	10220	0
GL000192.1	547496	1419	0
*	0	0	0
