1	249250621	2364724	0
2	243199373	2243571	0
3	198022430	1770590	0
4	191154276	1547912	0
5	180915260	1602898	0
6	171115067	1652038	0
7	159138663	1532862	0
8	146364022	1389924	0
9	141213431	1216401	0
10	135534747	1520301	0
11	135006516	1325225	0
12	133851895	1306580	0
13	115169878	803626	0
14	107349540	869010	0
15	102531392	875342	0
16	90354753	1041138	0
17	81195210	990963	0
18	78077248	717740	0
19	59128983	828239	0
20	63025520	731279	0
21	48129895	372646	0
22	51304566	517787	0
X	155270560	753935	0
Y	59373566	392696	0
MT	16569	13932	0
GL000207.1	4262	25	0
GL000226.1	15008	35017	0
GL000229.1	19913	756	0
GL000231.1	27386	816	0
GL000210.1	27682	109	0
GL000239.1	33824	686	0
GL000235.1	34474	745	0
GL000201.1	36148	99	0
GL000247.1	36422	475	0
GL000245.1	36651	430	0
GL000197.1	37175	125	0
GL000203.1	37498	159	0
GL000246.1	38154	176	0
GL000249.1	38502	157	0
GL000196.1	38914	202	0
GL000248.1	39786	189	0
GL000244.1	39929	285	0
GL000238.1	39939	122	0
GL000202.1	40103	232	0
GL000234.1	40531	2760	0
GL000232.1	40652	1925	0
GL000206.1	41001	115	0
GL000240.1	41933	573	0
GL000236.1	41934	335	0
GL000241.1	42152	748	0
GL000243.1	43341	1248	0
GL000242.1	43523	309	0
GL000230.1	43691	446	0
GL000237.1	45867	1163	0
GL000233.1	45941	563	0
GL000204.1	81310	443	0
GL000198.1	90085	1936	0
GL000208.1	92689	2895	0
GL000191.1	106433	679	0
GL000227.1	128374	600	0
GL000228.1	129120	9548	0
GL000214.1	137718	6638	0
GL000221.1	155397	2243	0
GL000209.1	159169	404	0
GL000218.1	161147	2565	0
GL000220.1	161802	69567	0
GL000213.1	164239	493	0
GL000211.1	166566	1723	0
GL000199.1	169874	32722	0
GL000217.1	172149	1535	0
GL000216.1	172294	20990	0
GL000215.1	172545	456	0
GL000205.1	174588	2774	0
GL000219.1	179198	1567	0
GL000224.1	179693	5403	0
GL000223.1	180455	1085	0
GL000195.1	182896	2923	0
GL000212.1	186858	3036	0
GL000222.1	186861	2248	0
GL000200.1	187035	605	0
GL000193.1	189789	2621	0
GL000194.1	191469	3057	0
GL000225.1	211173	37236	0
GL000192.1	547496	3466	0
*	0	0	0
