1	249250621	1474401	0
2	243199373	1382210	0
3	198022430	1098718	0
4	191154276	959994	0
5	180915260	989069	0
6	171115067	1023644	0
7	159138663	957447	0
8	146364022	854551	0
9	141213431	761163	0
10	135534747	969422	0
11	135006516	815408	0
12	133851895	825332	0
13	115169878	496782	0
14	107349540	544625	0
15	102531392	558055	0
16	90354753	667390	0
17	81195210	637278	0
18	78077248	441102	0
19	59128983	536806	0
20	63025520	458485	0
21	48129895	231192	0
22	51304566	325531	0
X	155270560	475252	0
Y	59373566	251975	0
MT	16569	4353	0
GL000207.1	4262	11	0
GL000226.1	15008	11547	0
GL000229.1	19913	391	0
GL000231.1	27386	463	0
GL000210.1	27682	67	0
GL000239.1	33824	393	0
GL000235.1	34474	351	0
GL000201.1	36148	48	0
GL000247.1	36422	234	0
GL000245.1	36651	252	0
GL000197.1	37175	85	0
GL000203.1	37498	82	0
GL000246.1	38154	109	0
GL000249.1	38502	115	0
GL000196.1	38914	127	0
GL000248.1	39786	110	0
GL000244.1	39929	143	0
GL000238.1	39939	82	0
GL000202.1	40103	157	0
GL000234.1	40531	1576	0
GL000232.1	40652	1092	0
GL000206.1	41001	53	0
GL000240.1	41933	264	0
GL000236.1	41934	222	0
GL000241.1	42152	338	0
GL000243.1	43341	714	0
GL000242.1	43523	230	0
GL000230.1	43691	181	0
GL000237.1	45867	713	0
GL000233.1	45941	272	0
GL000204.1	81310	226	0
GL000198.1	90085	651	0
GL000208.1	92689	1273	0
GL000191.1	106433	559	0
GL000227.1	128374	366	0
GL000228.1	129120	5817	0
GL000214.1	137718	3064	0
GL000221.1	155397	1236	0
GL000209.1	159169	321	0
GL000218.1	161147	1467	0
GL000220.1	161802	36266	0
GL000213.1	164239	308	0
GL000211.1	166566	912	0
GL000199.1	169874	13966	0
GL000217.1	172149	777	0
GL000216.1	172294	13304	0
GL000215.1	172545	253	0
GL000205.1	174588	959	0
GL000219.1	179198	1046	0
GL000224.1	179693	2274	0
GL000223.1	180455	800	0
GL000195.1	182896	1198	0
GL000212.1	186858	1341	0
GL000222.1	186861	1551	0
GL000200.1	187035	402	0
GL000193.1	189789	1013	0
GL000194.1	191469	1708	0
GL000225.1	211173	18096	0
GL000192.1	547496	1891	0
*	0	0	0
