1	249250621	179600	0
2	243199373	160015	0
3	198022430	127241	0
4	191154276	113166	0
5	180915260	111859	0
6	171115067	112089	0
7	159138663	119943	0
8	146364022	90928	0
9	141213431	90137	0
10	135534747	107744	0
11	135006516	90969	0
12	133851895	103053	0
13	115169878	55958	0
14	107349540	66006	0
15	102531392	66922	0
16	90354753	80429	0
17	81195210	90900	0
18	78077248	46739	0
19	59128983	80991	0
20	63025520	50450	0
21	48129895	25375	0
22	51304566	39440	0
X	155270560	96792	0
Y	59373566	14364	0
MT	16569	434	0
GL000207.1	4262	1	0
GL000226.1	15008	606	0
GL000229.1	19913	35	0
GL000231.1	27386	29	0
GL000210.1	27682	18	0
GL000239.1	33824	57	0
GL000235.1	34474	47	0
GL000201.1	36148	19	0
GL000247.1	36422	27	0
GL000245.1	36651	23	0
GL000197.1	37175	13	0
GL000203.1	37498	18	0
GL000246.1	38154	27	0
GL000249.1	38502	29	0
GL000196.1	38914	36	0
GL000248.1	39786	34	0
GL000244.1	39929	19	0
GL000238.1	39939	27	0
GL000202.1	40103	26	0
GL000234.1	40531	57	0
GL000232.1	40652	46	0
GL000206.1	41001	17	0
GL000240.1	41933	46	0
GL000236.1	41934	33	0
GL000241.1	42152	20	0
GL000243.1	43341	55	0
GL000242.1	43523	50	0
GL000230.1	43691	18	0
GL000237.1	45867	87	0
GL000233.1	45941	23	0
GL000204.1	81310	31	0
GL000198.1	90085	59	0
GL000208.1	92689	97	0
GL000191.1	106433	156	0
GL000227.1	128374	81	0
GL000228.1	129120	894	0
GL000214.1	137718	222	0
GL000221.1	155397	127	0
GL000209.1	159169	56	0
GL000218.1	161147	150	0
GL000220.1	161802	2636	0
GL000213.1	164239	53	0
GL000211.1	166566	120	0
GL000199.1	169874	895	0
GL000217.1	172149	88	0
GL000216.1	172294	1822	0
GL000215.1	172545	64	0
GL000205.1	174588	71	0
GL000219.1	179198	75	0
GL000224.1	179693	141	0
GL000223.1	180455	240	0
GL000195.1	182896	104	0
GL000212.1	186858	157	0
GL000222.1	186861	182	0
GL000200.1	187035	136	0
GL000193.1	189789	119	0
GL000194.1	191469	162	0
GL000225.1	211173	1246	0
GL000192.1	547496	335	0
*	0	0	0
