1	249250621	1078026	0
2	243199373	989538	0
3	198022430	781451	0
4	191154276	687648	0
5	180915260	704236	0
6	171115067	710797	0
7	159138663	702151	0
8	146364022	592356	0
9	141213431	548017	0
10	135534747	648020	0
11	135006516	575043	0
12	133851895	593812	0
13	115169878	354664	0
14	107349540	392573	0
15	102531392	402297	0
16	90354753	467054	0
17	81195210	480393	0
18	78077248	308751	0
19	59128983	413224	0
20	63025520	315954	0
21	48129895	163267	0
22	51304566	230001	0
X	155270560	579237	0
Y	59373566	41401	0
MT	16569	62827	0
GL000207.1	4262	15	0
GL000226.1	15008	13588	0
GL000229.1	19913	359	0
GL000231.1	27386	424	0
GL000210.1	27682	64	0
GL000239.1	33824	379	0
GL000235.1	34474	300	0
GL000201.1	36148	61	0
GL000247.1	36422	201	0
GL000245.1	36651	256	0
GL000197.1	37175	98	0
GL000203.1	37498	85	0
GL000246.1	38154	106	0
GL000249.1	38502	115	0
GL000196.1	38914	119	0
GL000248.1	39786	87	0
GL000244.1	39929	211	0
GL000238.1	39939	79	0
GL000202.1	40103	130	0
GL000234.1	40531	895	0
GL000232.1	40652	750	0
GL000206.1	41001	52	0
GL000240.1	41933	255	0
GL000236.1	41934	183	0
GL000241.1	42152	357	0
GL000243.1	43341	647	0
GL000242.1	43523	192	0
GL000230.1	43691	106	0
GL000237.1	45867	715	0
GL000233.1	45941	176	0
GL000204.1	81310	201	0
GL000198.1	90085	797	0
GL000208.1	92689	1116	0
GL000191.1	106433	521	0
GL000227.1	128374	344	0
GL000228.1	129120	7314	0
GL000214.1	137718	3055	0
GL000221.1	155397	1127	0
GL000209.1	159169	458	0
GL000218.1	161147	1288	0
GL000220.1	161802	30283	0
GL000213.1	164239	300	0
GL000211.1	166566	794	0
GL000199.1	169874	13666	0
GL000217.1	172149	748	0
GL000216.1	172294	7412	0
GL000215.1	172545	286	0
GL000205.1	174588	956	0
GL000219.1	179198	829	0
GL000224.1	179693	2221	0
GL000223.1	180455	809	0
GL000195.1	182896	1183	0
GL000212.1	186858	1000	0
GL000222.1	186861	1565	0
GL000200.1	187035	425	0
GL000193.1	189789	1237	0
GL000194.1	191469	1608	0
GL000225.1	211173	13995	0
GL000192.1	547496	1774	0
*	0	0	0
